,grid_ID,People,Total_conveyance_capital_energy_y_m3,Total_conveyance_operational_energy_y_m3,Total_Treatment_Capital_energy_y_m3,Total_Treatment_Operational_energy_y_m3,Total_Energy_final_y_m3,Total_Treatment_energy_offsets_y_m3
56,653,7100,0.0495550548405,0.619775093528,0.847748920342,4.02628663029,5.543365699,-1.12
57,653,7600,0.0494032952056,0.637351211661,0.847740203447,3.96750623844,5.50200094876,-1.12
58,653,8100,0.0491232350486,0.655759775465,0.84747455836,3.91355120298,5.46590877186,-1.12
59,653,8600,0.0487675929673,0.67510355298,0.847239797482,3.8637622132,5.43487315663,-1.12
60,653,9100,0.0485504869445,0.695481297757,0.847030830395,3.81760198221,5.4086645973,-1.12
61,653,9600,0.0482593329252,0.716988511815,0.846843627136,3.77462737798,5.38671884986,-1.12
62,653,10100,0.0782129149275,0.642856528647,0.846674955716,3.73446900504,5.30221340434,-1.12
63,676,100,0.0926445548381,0.455202794629,0.982531869882,11.6026017578,13.1329809772,-1.12
64,676,600,0.0653854710605,0.496757382514,0.877358220015,7.22699256491,8.6664936385,-1.12
65,676,1100,0.0561291173606,0.526092923522,0.862903208478,6.20967437414,7.65479962351,-1.12
66,676,1600,0.0512486502424,0.495601843602,0.856821135782,5.66778592986,7.07145755948,-1.12
67,676,2100,0.0520785704544,0.497468670856,0.853635059483,5.31110814027,6.71429044107,-1.12
68,676,2600,0.0500692256439,0.513489681384,0.851674275957,5.05074946942,6.4659826524,-1.12
69,676,3100,0.048685004561,0.476799787377,0.850345929936,4.84854452528,6.22437524716,-1.12
70,676,3600,0.0476692180239,0.492199105269,0.849386520601,4.68485885564,6.07411369954,-1.12
71,676,4100,0.0474000720003,0.508757290629,0.84917078465,4.5483594272,5.95368757448,-1.12
72,676,4600,0.0471824134852,0.526842141686,0.849001923045,4.43195773514,5.85498421336,-1.12
73,676,5100,0.0470831600004,0.546790396987,0.848948105332,4.33094844898,5.7737701113,-1.12
74,676,5600,0.0505007223648,0.529186772018,0.848456071086,4.24206146902,5.67020503449,-1.12
75,676,6100,0.0498997323634,0.492907590053,0.848044686514,4.16293954784,5.55379155677,-1.12
76,676,6600,0.0499056663117,0.505381024205,0.84807558531,4.09183204207,5.4951943179,-1.12
77,676,7100,0.0495550548405,0.518605139148,0.847748920342,4.02740616825,5.44331528258,-1.12
78,676,7600,0.0491278227341,0.53267953619,0.847465231047,3.96862577641,5.39789836638,-1.12
79,676,8100,0.0488647670507,0.547699793868,0.847216559566,3.91467074095,5.35845186143,-1.12
80,676,8600,0.078650273336,0.503920092386,0.846996798617,3.86488175117,5.29444891551,-1.12
81,676,9100,0.0784465431807,0.510069216088,0.846801183116,3.81872152017,5.25403846255,-1.12
82,676,9600,0.0783854540827,0.516154224783,0.846843627136,3.77574691595,5.21713022195,-1.12
83,676,10100,0.0782129149275,0.522191042573,0.846674955716,3.73558854301,5.18266745622,-1.12
84,694,100,0.0926445548381,0.47031588154,0.982531869882,11.5974503883,13.1429426946,-1.12
85,694,600,0.0626837505331,0.563650935517,0.877358220015,7.22184119539,8.72553410146,-1.12
86,694,1100,0.0561291173606,0.576217362232,0.862903208478,6.20452300463,7.6997726927,-1.12
87,694,1600,0.0512494047629,0.549337263732,0.856821135782,5.66263456034,7.12004236462,-1.12
88,694,2100,0.0486201529143,0.592009255395,0.853635059483,5.30595677075,6.80022123855,-1.12
89,694,2600,0.0500700854964,0.581989170337,0.851674275957,5.0455980999,6.52933163169,-1.12
90,694,3100,0.048685004561,0.544116672752,0.850345929936,4.84339315577,6.28654076302,-1.12
91,694,3600,0.0482497153131,0.564741922444,0.84996701789,4.67970748613,6.14266614177,-1.12
92,694,4100,0.0477069037156,0.586174069114,0.849476607612,4.54320805769,6.02656563813,-1.12
93,694,4600,0.0477282322606,0.608843695685,0.849547085716,4.42680636563,5.93292537929,-1.12
94,694,5100,0.0470831600004,0.575577164648,0.848948105332,4.32579707946,5.79740550944,-1.12
95,694,5600,0.046996408854,0.599451140922,0.848903883281,4.2369100995,5.73226153256,-1.12
96,694,6100,0.046358712935,0.625416631941,0.848455792791,4.15778817832,5.67801931599,-1.12
97,694,6600,0.0499056663117,0.594675059465,0.84807558531,4.08668067255,5.57933698364,-1.12
98,694,7100,0.0495550548405,0.61121978195,0.847748920342,4.02225479874,5.53077855587,-1.12
99,694,7600,0.0491278227341,0.628499781386,0.847465231047,3.96347440689,5.48856724205,-1.12
100,694,8100,0.0491232350486,0.646621817289,0.84747455836,3.90951937143,5.45273898213,-1.12
101,694,8600,0.0487675929673,0.665687782097,0.847239797482,3.85973038165,5.42142555419,-1.12
102,694,9100,0.0485504869445,0.685795679397,0.847030830395,3.81357015065,5.39494714739,-1.12
103,694,9600,0.0482593329252,0.707040363006,0.846843627136,3.77059554643,5.3727388695,-1.12
104,694,10100,0.0782129149275,0.632652601637,0.846674955716,3.73043717349,5.28797764577,-1.12
105,716,100,0.0926445548381,0.455180634677,0.982531869882,11.5979790341,13.1283360935,-1.12
106,716,600,0.0653854710605,0.49670310194,0.877358220015,7.22236984121,8.66181663422,-1.12
107,716,1100,0.0561291173606,0.526019427277,0.862903208478,6.20505165044,7.65010340356,-1.12
108,716,1600,0.0512486502424,0.495523052663,0.856821135782,5.66316320616,7.06675604484,-1.12
109,716,2100,0.0520785704544,0.497378404496,0.853635059483,5.30648541657,6.70957745101,-1.12
110,716,2600,0.0500692256439,0.51338924225,0.851674275957,5.04612674572,6.46125948957,-1.12
111,716,3100,0.048685004561,0.476701082266,0.850345929936,4.84392180158,6.21965381835,-1.12
112,716,3600,0.0476692180239,0.492092737501,0.849386520601,4.68023613195,6.06938460807,-1.12
113,716,4100,0.0474000720003,0.508643776291,0.84917078465,4.5437367035,5.94895133645,-1.12
114,716,4600,0.0471824134852,0.526721904803,0.849001923045,4.42733501144,5.85024125278,-1.12
115,716,5100,0.0470831600004,0.546663794021,0.848948105332,4.32632572528,5.76902078464,-1.12
116,716,5600,0.0505007223648,0.529054108104,0.848456071086,4.23743874532,5.66544964687,-1.12
117,716,6100,0.0498997323634,0.492781717505,0.848044686514,4.15831682414,5.54904296052,-1.12
118,716,6600,0.0499056663117,0.505250094534,0.84807558531,4.08720931837,5.49044066453,-1.12
119,716,7100,0.0495550548405,0.518469340552,0.847748920342,4.02278344455,5.43855676029,-1.12
120,716,7600,0.0491278227341,0.532539037296,0.847465231047,3.96400305271,5.39313514378,-1.12
121,716,8100,0.0488647670507,0.547554746913,0.847216559566,3.91004801725,5.35368409078,-1.12
122,716,8600,0.078650273336,0.503770635706,0.846996798617,3.86025902747,5.28967673513,-1.12
123,716,9100,0.0784465431807,0.509915476114,0.846801183116,3.81409879647,5.24926199888,-1.12
124,716,9600,0.0783854540827,0.515996317659,0.846843627136,3.77112419225,5.21234959112,-1.12
125,716,10100,0.0782129149275,0.522029075477,0.846674955716,3.73096581931,5.17788276543,-1.12
126,656,100,0.0951637309643,0.468251110453,0.982531869882,11.6042555214,13.1502022327,-1.12
127,656,600,0.0685800773186,0.528865482635,0.877358220015,7.22864632848,8.70345010845,-1.12
128,656,1100,0.0593237236187,0.570705576524,0.862903208478,6.21132813772,7.70426064634,-1.12
129,656,1600,0.054444011021,0.545856778881,0.856821135782,5.66943969343,7.12656161912,-1.12
130,656,2100,0.0518147591724,0.59247584062,0.853635059483,5.31276190385,6.81068756312,-1.12
131,656,2600,0.0541294185661,0.574094788878,0.851674275957,5.05240323299,6.53230171639,-1.12
132,656,3100,0.0527443376308,0.537245678037,0.850345929936,4.85019828886,6.29053423447,-1.12
133,656,3600,0.0523090483828,0.558555138035,0.84996701789,4.68651261922,6.14734382353,-1.12
134,656,4100,0.0517662367853,0.581172392451,0.849476607612,4.55001319078,6.03242842763,-1.12
135,656,4600,0.0517875653303,0.605582054195,0.849547085716,4.43361149872,5.94052820396,-1.12
136,656,5100,0.0511424930701,0.574749883786,0.848948105332,4.33260221256,5.80744269475,-1.12
137,656,5600,0.0510557419238,0.601369764562,0.848903883281,4.24371523259,5.74504462236,-1.12
138,656,6100,0.0553582031366,0.572468921753,0.848455792791,4.16459331141,5.6408762291,-1.12
139,656,6600,0.0549530308078,0.589420029671,0.84807558531,4.09348580565,5.58593445143,-1.12
140,656,7100,0.0546024193366,0.60725813728,0.847748920342,4.02905993183,5.53866940879,-1.12
141,656,7600,0.0541751872302,0.6261130312,0.847465231047,3.97027953998,5.49803298946,-1.12
142,656,8100,0.0541705995447,0.646108612694,0.84747455836,3.91632450452,5.46407827512,-1.12
143,656,8600,0.0538149574634,0.667364152819,0.847239797482,3.86653551474,5.43495442251,-1.12
144,656,9100,0.0912555028874,0.601477397957,0.847030830395,3.82037528374,5.36013901498,-1.12
145,656,9600,0.0909643488682,0.610208160654,0.846843627136,3.77740067952,5.32541681618,-1.12
146,656,10100,0.090791809713,0.618849680592,0.846674955716,3.73724230658,5.29355875261,-1.12
147,488,100,0.0951637309643,0.447587245295,0.982531869882,11.5974473847,13.1227302308,-1.12
148,488,600,0.0685800773186,0.478249556884,0.877358220015,7.22183819173,8.64602604594,-1.12
149,488,1100,0.0593237236187,0.502171289077,0.862903208478,6.20452000096,7.62891822214,-1.12
150,488,1600,0.0544432565004,0.472385258319,0.856821135782,5.66263155668,7.04628120728,-1.12
151,488,2100,0.0561379035241,0.467155971418,0.853635059483,5.30595376709,6.68288270152,-1.12
152,488,2600,0.0541285587136,0.480436609619,0.851674275957,5.04559509624,6.43183454053,-1.12
153,488,3100,0.0527443376308,0.494669861972,0.850345929936,4.8433901521,6.24115028164,-1.12
154,488,3600,0.0517285510936,0.459368585277,0.849386520601,4.67970448246,6.04018813944,-1.12
155,488,4100,0.05145940507,0.475321755786,0.84917078465,4.54320505402,5.91915699953,-1.12
156,488,4600,0.0560001827958,0.465939801876,0.848820202154,4.42680336196,5.79756354879,-1.12
157,488,5100,0.0555903430712,0.476677654993,0.848456389982,4.3257940758,5.70651846385,-1.12
158,488,5600,0.0550997357239,0.488185210419,0.848008258892,4.23690709584,5.62820030087,-1.12
159,488,6100,0.0549470968595,0.500602280363,0.848044686514,4.15778517466,5.56137923839,-1.12
160,488,6600,0.0549530308078,0.46732982303,0.84807558531,4.08667766889,5.45703610804,-1.12
161,488,7100,0.0922600707834,0.438544723795,0.847748920342,4.02225179507,5.40080550999,-1.12
162,488,7600,0.091832838677,0.443500184502,0.847465231047,3.96347140322,5.34626965745,-1.12
163,488,8100,0.0915697829936,0.448401991786,0.847216559566,3.90951636777,5.29670470211,-1.12
164,488,8600,0.0912291681215,0.453268664462,0.846996798617,3.85972737798,5.25122200919,-1.12
165,488,9100,0.0910254379661,0.458116881398,0.846801183116,3.81356714699,5.20951064947,-1.12
166,488,9600,0.0907462664949,0.462961831198,0.846625940653,3.77059254277,5.17092658111,-1.12
167,488,10100,0.0905845234968,0.467817480819,0.846468045792,3.73043416983,5.13530421993,-1.12
168,489,100,0.0951637309643,0.454733967506,0.982531869882,11.6016283148,13.1340578832,-1.12
169,489,600,0.0685800773186,0.495755379633,0.877358220015,7.22601912188,8.66771279885,-1.12
170,489,1100,0.0593237236187,0.52587428513,0.862903208478,6.20870093112,7.65680214835,-1.12
171,489,1600,0.0544432565004,0.497795826179,0.856821135782,5.66681248683,7.07587270529,-1.12
172,489,2100,0.0561379035241,0.496267434085,0.853635059483,5.31013469725,6.71617509434,-1.12
173,489,2600,0.0541285587136,0.512828854961,0.851674275957,5.04977602639,6.46840771602,-1.12
174,489,3100,0.0527443376308,0.477037464606,0.850345929936,4.84757108226,6.22769881443,-1.12
175,489,3600,0.0523090483828,0.493672851887,0.84996701789,4.68388541262,6.07983433078,-1.12
176,489,4100,0.0517662367853,0.511930835949,0.849476607612,4.54738598418,5.96055966452,-1.12
177,489,4600,0.0512417465549,0.532239875077,0.849001923045,4.43098429212,5.86346783679,-1.12
178,489,5100,0.0555903430712,0.517507899125,0.848456389982,4.32997500596,5.75152963813,-1.12
179,489,5600,0.0555480868609,0.530970147939,0.848456071086,4.24108802599,5.67606233188,-1.12
180,489,6100,0.0549470968595,0.495689095335,0.848044686514,4.16196610481,5.56064698352,-1.12
181,489,6600,0.0549530308078,0.50955545627,0.84807558531,4.09085859904,5.50344267143,-1.12
182,489,7100,0.0546024193366,0.524423612931,0.847748920342,4.02643272523,5.45320767784,-1.12
183,489,7600,0.091832838677,0.48881195162,0.847465231047,3.96765233338,5.39576235472,-1.12
184,489,8100,0.0915697829936,0.495180537164,0.847216559566,3.91369729792,5.34766417764,-1.12
185,489,8600,0.0912291681215,0.501469373752,0.846996798617,3.86390830814,5.30360364863,-1.12
186,489,9100,0.0910254379661,0.507698979421,0.846801183116,3.81774807714,5.26327367765,-1.12
187,489,9600,0.0909643488682,0.513887861014,0.846843627136,3.77477347292,5.22646930994,-1.12
188,489,10100,0.090791809713,0.520052876684,0.846674955716,3.73461509998,5.19213474209,-1.12
189,547,100,0.0951637309643,0.450970144137,0.982531869882,11.60081423,13.129479975,-1.12
190,547,600,0.0685800773186,0.486535932899,0.877358220015,7.22520503707,8.65767926731,-1.12
191,547,1100,0.0593237236187,0.51339109524,0.862903208478,6.20788684631,7.64350487365,-1.12
192,547,1600,0.0544432565004,0.484413343091,0.856821135782,5.66599840202,7.06167613739,-1.12
193,547,2100,0.0561379035241,0.480935873651,0.853635059483,5.30932061244,6.70002944909,-1.12
194,547,2600,0.0541285587136,0.49576946936,0.851674275957,5.04896194158,6.45053424561,-1.12
195,547,3100,0.0527443376308,0.511412247408,0.850345929936,4.84675699745,6.26125951242,-1.12
196,547,3600,0.0517285510936,0.475606499719,0.849386520601,4.68307132781,6.05979289922,-1.12
197,547,4100,0.05145940507,0.492650653041,0.84917078465,4.54657189937,5.93985274213,-1.12
198,547,4600,0.0560001827958,0.484294950874,0.848820202154,4.43017020731,5.81928554313,-1.12
199,547,5100,0.0555903430712,0.496004638963,0.848456389982,4.32916092115,5.72921229316,-1.12
200,547,5600,0.0555480868609,0.508437447925,0.848456071086,4.24027394118,5.65271554705,-1.12
201,547,6100,0.0549470968595,0.474309895158,0.848044686514,4.16115202,5.53845369853,-1.12
202,547,6600,0.0549530308078,0.487317314021,0.84807558531,4.09004451423,5.48039044437,-1.12
203,547,7100,0.0922600707834,0.459275496385,0.847748920342,4.02561864042,5.42490312793,-1.12
204,547,7600,0.091832838677,0.46494849605,0.847465231047,3.96683824857,5.37108481434,-1.12
205,547,8100,0.0915697829936,0.470544602389,0.847216559566,3.91288321311,5.32221415806,-1.12
206,547,8600,0.0912291681215,0.476084455932,0.846996798617,3.86309422333,5.277404646,-1.12
207,547,9100,0.0910254379661,0.481586552815,0.846801183116,3.81693399233,5.23634716623,-1.12
208,547,9600,0.0907462664949,0.487067652332,0.846625940653,3.77395938811,5.19839924759,-1.12
209,547,10100,0.090791809713,0.492543089984,0.846674955716,3.73380101517,5.16381087059,-1.12
210,546,100,0.0951637309643,0.439291555611,0.982531869882,11.5998043268,13.1167914833,-1.12
211,546,600,0.0685800773186,0.457929350093,0.877358220015,7.22419513387,8.6280627813,-1.12
212,546,1100,0.0593237236187,0.474657599017,0.862903208478,6.2068769431,7.60376147422,-1.12
213,546,1600,0.0587668905586,0.477727558697,0.856821135782,5.66498849882,7.05830408385,-1.12
214,546,2100,0.0561379035241,0.433364303934,0.853635059483,5.30831070923,6.65144797617,-1.12
215,546,2600,0.0541285587136,0.442836713105,0.851674275957,5.04795203838,6.39659158615,-1.12
216,546,3100,0.0527436164642,0.45361346607,0.850345929936,4.84574709424,6.20245010672,-1.12
217,546,3600,0.0566687082255,0.406338146968,0.849386520601,4.68206142461,5.9944548004,-1.12
218,546,4100,0.055889857265,0.413326794935,0.848661079714,4.54556199616,5.86343972808,-1.12
219,546,4600,0.0557267023538,0.420928517976,0.848547620819,4.4291603041,5.75436314525,-1.12
220,546,5100,0.0554264379538,0.429283195677,0.848292484864,4.32815101794,5.66115313644,-1.12
221,546,5600,0.0926081164389,0.415780998479,0.847858988161,4.23926403798,5.59551214105,-1.12
222,546,6100,0.0921931472626,0.419390588818,0.847633580238,4.1601421168,5.51935943312,-1.12
223,546,6600,0.0922307203925,0.422949088964,0.847695623448,4.08903461103,5.45191004383,-1.12
224,546,7100,0.0919068667989,0.42647704053,0.847395716358,4.02460873721,5.3903883609,-1.12
225,546,7600,0.0915028717967,0.390903714684,0.847135264167,3.96582834537,5.29537019601,-1.12
226,546,8100,0.0915697829936,0.394102932035,0.847216559566,3.91187330991,5.2447625845,-1.12
227,546,8600,0.0912291681215,0.397318801707,0.846996798617,3.86208432013,5.19762908857,-1.12
228,546,9100,0.0910254379661,0.400563546179,0.846801183116,3.81592408913,5.15431425639,-1.12
229,546,9600,0.0907462664949,0.403848502352,0.846625940653,3.77294948491,5.11417019441,-1.12
230,546,10100,0.0905845234968,0.40718428117,0.846468045792,3.73279111197,5.07702796243,-1.12
231,486,100,0.0951637309643,0.464042358979,0.982531869882,11.5958233257,13.1375612855,-1.12
232,486,600,0.0685800773186,0.51855618907,0.877358220015,7.22021413275,8.68470861915,-1.12
233,486,1100,0.0593237236187,0.55674672705,0.862903208478,6.20289594199,7.68186960113,-1.12
234,486,1600,0.054444011021,0.530892329196,0.856821135782,5.6610074977,7.1031649737,-1.12
235,486,2100,0.0561379035241,0.534184241664,0.853635059483,5.30432970812,6.74828691279,-1.12
236,486,2600,0.0541285587136,0.55501878364,0.851674275957,5.04397103726,6.50479265557,-1.12
237,486,3100,0.0527443376308,0.518499008864,0.850345929936,4.84176609313,6.26335536956,-1.12
238,486,3600,0.0523090483828,0.538353130961,0.84996701789,4.67808042349,6.11870962072,-1.12
239,486,4100,0.0517662367853,0.559613065594,0.849476607612,4.54158099505,6.00243690504,-1.12
240,486,4600,0.0512417465549,0.582745941146,0.849001923045,4.42517930299,5.90816891373,-1.12
241,486,5100,0.0511424930701,0.552890612933,0.848948105332,4.32417001683,5.77715122816,-1.12
242,486,5600,0.0555480868609,0.533361657572,0.848456071086,4.23528303686,5.67264885238,-1.12
243,486,6100,0.0553582031366,0.548562449147,0.848455792791,4.15616111568,5.60853756076,-1.12
244,486,6600,0.0549530308078,0.564553077956,0.84807558531,4.08505360991,5.55263530399,-1.12
245,486,7100,0.0546024193366,0.581466449807,0.847748920342,4.0206277361,5.50444552558,-1.12
246,486,7600,0.0541751872302,0.599428635051,0.847465231047,3.96184734425,5.46291639758,-1.12
247,486,8100,0.0541705995447,0.61856042123,0.84747455836,3.90789230879,5.42809788792,-1.12
248,486,8600,0.0914726089103,0.564249352904,0.847239797482,3.85810331901,5.3610650783,-1.12
249,486,9100,0.0912555028874,0.572278175995,0.847030830395,3.81194308801,5.32250759729,-1.12
250,486,9600,0.0909643488682,0.580217488466,0.846843627136,3.76896848379,5.28699394826,-1.12
251,486,10100,0.090791809713,0.58808791417,0.846674955716,3.72881011085,5.25436479045,-1.12
252,487,100,0.0951637309643,0.441065074137,0.982531869882,11.5961847127,13.1149453877,-1.12
253,487,600,0.0685800773186,0.462273565532,0.877358220015,7.22057551977,8.62878738263,-1.12
254,487,1100,0.0593237236187,0.480539694528,0.862903208478,6.203257329,7.60602395563,-1.12
255,487,1600,0.0587668905586,0.430954314317,0.856821135782,5.66136888471,7.00791122537,-1.12
256,487,2100,0.0561379035241,0.440588555394,0.853635059483,5.30469109513,6.65505261353,-1.12
257,487,2600,0.0541285587136,0.450875118059,0.851674275957,5.04433242427,6.401010377,-1.12
258,487,3100,0.0527436164642,0.462390828957,0.850345929936,4.84212748014,6.2076078555,-1.12
259,487,3600,0.0517285510936,0.428062163719,0.849386520601,4.6784418105,6.00761904592,-1.12
260,487,4100,0.055889857265,0.422411642504,0.848661079714,4.54194238206,5.86890496154,-1.12
261,487,4600,0.0557267023538,0.430551388277,0.848547620819,4.42554069,5.76036640145,-1.12
262,487,5100,0.0554264379538,0.439415560175,0.848292484864,4.32453140384,5.66766588683,-1.12
263,487,5600,0.0550997357239,0.449139242594,0.848008258892,4.23564442387,5.58789166108,-1.12
264,487,6100,0.0921931472626,0.430471886814,0.847633580238,4.1565225027,5.52682111701,-1.12
265,487,6600,0.0922307203925,0.434475595059,0.847695623448,4.08541499693,5.45981693583,-1.12
266,487,7100,0.0919068667989,0.398576148506,0.847395716358,4.02098912311,5.35886785477,-1.12
267,487,7600,0.0915028717967,0.402148206365,0.847135264167,3.96220873126,5.30299507359,-1.12
268,487,8100,0.0915697829936,0.405711416935,0.847216559566,3.9082536958,5.2527514553,-1.12
269,487,8600,0.0912291681215,0.409280208403,0.846996798617,3.85846470602,5.20597088117,-1.12
270,487,9100,0.0910254379661,0.412867755973,0.846801183116,3.81230447503,5.16299885208,-1.12
271,487,9600,0.0907462664949,0.416486219993,0.846625940653,3.7693298708,5.12318829795,-1.12
272,487,10100,0.0905845234968,0.42014692888,0.846468045792,3.72917149786,5.08637099603,-1.12
273,485,100,0.0951637309643,0.507794999085,0.982531869882,11.5941822165,13.1796728164,-1.12
274,485,600,0.0652029266593,0.662947054107,0.877358220015,7.21857302357,8.82408122435,-1.12
275,485,1100,0.0593237236187,0.701857817867,0.862903208478,6.20125483281,7.82533958277,-1.12
276,485,1600,0.054444011021,0.686457271793,0.856821135782,5.65936638852,7.25708880712,-1.12
277,485,2100,0.0518158237516,0.753553941,0.853635059483,5.30268859894,6.96169342317,-1.12
278,485,2600,0.0506095499852,0.748178026914,0.852478041435,5.04232992808,6.69359554642,-1.12
279,485,3100,0.053824273203,0.71338252115,0.85142453135,4.84012498395,6.45875630965,-1.12
280,485,3600,0.0528906945305,0.748365803466,0.85054751518,4.67643931431,6.32824332749,-1.12
281,485,4100,0.0525825008014,0.712488649532,0.85029213551,4.53993988587,6.15530317171,-1.12
282,485,4600,0.0523327280022,0.745584901864,0.850092248388,4.42353819381,6.07154807206,-1.12
283,485,5100,0.0516342084212,0.780131593204,0.849439820683,4.32252890765,6.00373452995,-1.12
284,485,5600,0.0510557419238,0.816583848925,0.848903883281,4.23364192768,5.95018540181,-1.12
285,485,6100,0.0507612576086,0.855359574349,0.848798381355,4.1545200065,5.90943921981,-1.12
286,485,6600,0.0503300844007,0.896849963257,0.848392220194,4.08341250073,5.87898476858,-1.12
