,grid_ID,People,Total_conveyance_capital_GHG_y_m3,Total_conveyance_operational_GHG_y_m3,Total_Treatment_Capital_GHG_y_m3,Total_Treatment_Operational_GHG_y_m3,Total_GHG_final_y_m3,Total_Treatment_GHG_offsets_y_m3
53,653,5600,0.00527621829699,0.0139958557504,0.0700492716228,0.0978176775168,0.187139023187,-0.36
54,653,6100,0.00521905454063,0.0146021577795,0.0700316672982,0.0959918349415,0.18584471456,-0.36
55,653,6600,0.00537960382767,0.0139007392174,0.0700167218043,0.0943509595688,0.183648024418,-0.36
56,653,7100,0.00534572897457,0.0142892591008,0.0700038742982,0.0928642891851,0.182503151559,-0.36
57,653,7600,0.00532515986451,0.0146944862688,0.0700109457142,0.0915079086291,0.181538500477,-0.36
58,653,8100,0.00529803125118,0.0151189059343,0.0700000303906,0.0902628890445,0.180679856621,-0.36
59,653,8600,0.00526579800157,0.0155648874715,0.0699903800357,0.0891140134681,0.179935078977,-0.36
60,653,9100,0.0052443271116,0.0160347076983,0.0699817864843,0.0880488814217,0.179309702716,-0.36
61,653,9600,0.00521774045996,0.0165305684668,0.0699740848944,0.0870572656287,0.17877965945,-0.36
62,653,10100,0.00626240935786,0.0148214144105,0.0699671430311,0.0861306407131,0.177181607513,-0.36
63,676,100,0.0104931333103,0.0104949533206,0.0706707971223,0.267863453695,0.359522337448,-0.36
64,676,600,0.00716504461555,0.0114530174302,0.0706933781335,0.166807571861,0.25611901204,-0.36
65,676,1100,0.00628829947946,0.0121293646256,0.0703688192036,0.143321390127,0.232107873436,-0.36
66,676,1600,0.00583579045699,0.0114263758386,0.0702027937878,0.130812723548,0.218277683631,-0.36
67,676,2100,0.00582582260842,0.0114694165781,0.0701156234707,0.122579985434,0.209990848091,-0.36
68,676,2600,0.00563591694634,0.0118387898763,0.0700618717679,0.116570780964,0.204107359554,-0.36
69,676,3100,0.00550231586172,0.0109928839867,0.0700253937302,0.111903984869,0.198424578448,-0.36
70,676,3600,0.00540248957374,0.0113479238159,0.0699990052478,0.108126321102,0.19487573974,-0.36
71,676,4100,0.00535851026753,0.0117296819784,0.0700128229331,0.104976169473,0.192077184652,-0.36
72,676,4600,0.00532247882518,0.0121466382666,0.0700236146078,0.102289899506,0.189782631206,-0.36
73,676,5100,0.00529765155621,0.012606556375,0.0700377080057,0.0999588970276,0.187900812964,-0.36
74,676,5600,0.00544587937994,0.0122006950215,0.070019575714,0.0979076795883,0.185573829704,-0.36
75,676,6100,0.00539114971448,0.0113642583262,0.0700044054803,0.0960818370129,0.182841650534,-0.36
76,676,6600,0.00537960382767,0.0116518402803,0.0700167218043,0.0944409616403,0.181489127552,-0.36
77,676,7100,0.00534572897457,0.011956729597,0.0700038742982,0.0929542912566,0.180260624126,-0.36
78,676,7600,0.00530688533271,0.0122812226399,0.0699927113843,0.0915979107006,0.179178730057,-0.36
79,676,8100,0.0052808847769,0.0126275230253,0.0699829216366,0.090352891116,0.178244220555,-0.36
80,676,8600,0.00631172792038,0.0116181576856,0.0699742659767,0.0892040155395,0.177108167122,-0.36
81,676,9100,0.00629114437032,0.0117599291487,0.0699665578132,0.0881388834931,0.176156514825,-0.36
82,676,9600,0.00627981996501,0.0119002224047,0.0699740848944,0.0871472677002,0.175301394964,-0.36
83,676,10100,0.00626240935786,0.0120394045927,0.0699671430311,0.0862206427846,0.174489599766,-0.36
84,694,100,0.0104931333103,0.0108433939355,0.0706707971223,0.267449323989,0.359456648357,-0.36
85,694,600,0.00698770989961,0.0129952854578,0.0706933781335,0.166393442154,0.257069815645,-0.36
86,694,1100,0.00628829947946,0.013285011407,0.0703688192036,0.142907260421,0.232849390511,-0.36
87,694,1600,0.00583585111453,0.0126652758027,0.0702027937878,0.130398593842,0.219102514547,-0.36
88,694,2100,0.0055832914966,0.0136491022772,0.0701156234707,0.122165855728,0.211513872972,-0.36
89,694,2600,0.00563598607173,0.0134180836494,0.0700618717679,0.116156651258,0.205272592747,-0.36
90,694,3100,0.00550231586172,0.0125449121773,0.0700253937302,0.111489855163,0.199562476932,-0.36
91,694,3600,0.00544098427024,0.0130204387675,0.0700374999443,0.107712191396,0.196211114378,-0.36
92,694,4100,0.00537887149626,0.0135145688157,0.070033103066,0.104562039766,0.193488583144,-0.36
93,694,4600,0.00535868311189,0.0140372296505,0.0700597661488,0.1018757698,0.191331448711,-0.36
94,694,5100,0.00529765155621,0.013270251296,0.0700377080057,0.0995447673213,0.188150378179,-0.36
95,694,5600,0.00527621829699,0.0138206790824,0.0700492716228,0.097493549882,0.186639718884,-0.36
96,694,6100,0.00521905454063,0.0144193279031,0.0700316672982,0.0956677073066,0.185337757049,-0.36
97,694,6600,0.00537960382767,0.013710563871,0.0700167218043,0.0940268319339,0.183133721437,-0.36
98,694,7100,0.00534572897457,0.0140920116394,0.0700038742982,0.0925401615503,0.181981776462,-0.36
99,694,7600,0.00530688533271,0.0144904116264,0.0699927113843,0.0911837809942,0.180973789338,-0.36
100,694,8100,0.00529803125118,0.0149082252319,0.0700000303906,0.0899387614097,0.180145048283,-0.36
101,694,8600,0.00526579800157,0.0153478016428,0.0699903800357,0.0887898858332,0.179393865513,-0.36
102,694,9100,0.0052443271116,0.0158114003861,0.0699817864843,0.0877247537868,0.178762267769,-0.36
103,694,9600,0.00521774045996,0.0163012083693,0.0699740848944,0.0867331379938,0.178226171717,-0.36
104,694,10100,0.00626240935786,0.0145861572044,0.0699671430311,0.0858065130783,0.176622222672,-0.36
105,716,100,0.0104931333103,0.0104944424106,0.0706707971223,0.267491822966,0.359150195809,-0.36
106,716,600,0.00716504461555,0.0114517659614,0.0706933781335,0.166435941132,0.255746129842,-0.36
107,716,1100,0.00628829947946,0.0121276701289,0.0703688192036,0.142949759399,0.231734548211,-0.36
108,716,1600,0.00583579045699,0.0114245592697,0.0702027937878,0.130441092819,0.217904236334,-0.36
109,716,2100,0.00582582260842,0.011467335437,0.0701156234707,0.122208354705,0.209617136222,-0.36
110,716,2600,0.00563591694634,0.0118364741963,0.0700618717679,0.116199150235,0.203733413146,-0.36
111,716,3100,0.00550231586172,0.0109906082856,0.0700253937302,0.11153235414,0.198050672018,-0.36
112,716,3600,0.00540248957374,0.011345471448,0.0699990052478,0.107754690373,0.194501656643,-0.36
113,716,4100,0.00535851026753,0.0117270648423,0.0700128229331,0.104604538744,0.191702936787,-0.36
114,716,4600,0.00532247882518,0.0121438661385,0.0700236146078,0.101918268777,0.189408228349,-0.36
115,716,5100,0.00529765155621,0.0126036374733,0.0700377080057,0.0995872662988,0.187526263334,-0.36
116,716,5600,0.00544587937994,0.0121976363813,0.070019575714,0.0975360488595,0.185199140335,-0.36
117,716,6100,0.00539114971448,0.0113613562647,0.0700044054803,0.0957102062841,0.182467117744,-0.36
118,716,6600,0.00537960382767,0.011648821624,0.0700167218043,0.0940693309115,0.181114478167,-0.36
119,716,7100,0.00534572897457,0.0119535986849,0.0700038742982,0.0925826605278,0.179885862485,-0.36
120,716,7600,0.00530688533271,0.0122779833599,0.0699927113843,0.0912262799718,0.178803860049,-0.36
121,716,8100,0.0052808847769,0.0126241788872,0.0699829216366,0.0899812603872,0.177869245688,-0.36
122,716,8600,0.00631172792038,0.0116147118788,0.0699742659767,0.0888323848107,0.176733090587,-0.36
123,716,9100,0.00629114437032,0.0117563845882,0.0699665578132,0.0877672527643,0.175781339536,-0.36
124,716,9600,0.00627981996501,0.0118965817682,0.0699740848944,0.0867756369714,0.174926123599,-0.36
125,716,10100,0.00626240935786,0.0120356703513,0.0699671430311,0.0858490120558,0.174114234796,-0.36
126,656,100,0.0106278434526,0.010795789491,0.0706707971223,0.267996403316,0.360090833382,-0.36
127,656,600,0.00734408843682,0.0121932875163,0.0706933781335,0.166940521482,0.257171275568,-0.36
128,656,1100,0.00646734330072,0.0131579341254,0.0703688192036,0.143454339748,0.233448436378,-0.36
129,656,1600,0.00601489493579,0.0125850312909,0.0702027937878,0.130945673169,0.219748393183,-0.36
130,656,2100,0.00576233531786,0.0136598596587,0.0701156234707,0.122712935055,0.212250753502,-0.36
131,656,2600,0.00587567251309,0.0132360742991,0.0700618717679,0.116703730585,0.205877349165,-0.36
132,656,3100,0.00574200230307,0.012386497577,0.0700253937302,0.11203693449,0.2001908281,-0.36
133,656,3600,0.00568067071159,0.0128777990158,0.0700374999443,0.108259270723,0.196855240395,-0.36
134,656,4100,0.00561855793762,0.0133992523815,0.070033103066,0.105109119093,0.194160032479,-0.36
135,656,4600,0.00559836955325,0.0139620306939,0.0700597661488,0.102422849127,0.192043015523,-0.36
136,656,5100,0.00553733799757,0.0132511778762,0.0700377080057,0.100091846648,0.188918070528,-0.36
137,656,5600,0.00551590473834,0.0138649140163,0.0700492716228,0.0980406292092,0.187470719587,-0.36
138,656,6100,0.00570793722169,0.0131985890293,0.0700316672982,0.0962147866338,0.185152980183,-0.36
139,656,6600,0.00566912951696,0.0135894062396,0.0700167218043,0.0945739112612,0.183849168822,-0.36
140,656,7100,0.00563525466386,0.0140006737206,0.0700038742982,0.0930872408775,0.18272704356,-0.36
141,656,7600,0.00559641102201,0.0144353837749,0.0699927113843,0.0917308603215,0.181755366503,-0.36
142,656,8100,0.00558755694047,0.0148963930149,0.0700000303906,0.0904858407369,0.180969821083,-0.36
143,656,8600,0.00555532369087,0.0153864513011,0.0699903800357,0.0893369651604,0.180269120188,-0.36
144,656,9100,0.00686145218221,0.013867395564,0.0699817864843,0.088271833114,0.178982467345,-0.36
145,656,9600,0.00683486553057,0.0140686881484,0.0699740848944,0.0872802173211,0.178157855894,-0.36
146,656,10100,0.00681745492342,0.0142679231914,0.0699671430311,0.0863535924055,0.177406113552,-0.36
147,488,100,0.0106278434526,0.0103193725999,0.0706707971223,0.267449082518,0.359067095693,-0.36
148,488,600,0.00734408843682,0.0110263092282,0.0706933781335,0.166393200683,0.255456976482,-0.36
149,488,1100,0.00646734330072,0.0115778380537,0.0703688192036,0.14290701895,0.231321019508,-0.36
150,488,1600,0.00601483427826,0.0108911045668,0.0702027937878,0.130398352371,0.217507085003,-0.36
151,488,2100,0.00606550904978,0.0107705404521,0.0701156234707,0.122165614257,0.20911728723,-0.36
152,488,2600,0.00587560338769,0.011076732944,0.0700618717679,0.116156409787,0.203170617886,-0.36
153,488,3100,0.00574200230307,0.0114048884843,0.0700253937302,0.111489613692,0.198661898209,-0.36
154,488,3600,0.00564217601509,0.0105909979383,0.0699990052478,0.107711949925,0.193944129126,-0.36
155,488,4100,0.00559819670888,0.0109588071473,0.0700128229331,0.104561798295,0.191131625085,-0.36
156,488,4600,0.00579931099248,0.0107425009877,0.070011564094,0.101875528329,0.188428904403,-0.36
157,488,5100,0.00575387939043,0.0109900681568,0.0700051007334,0.0995445258503,0.186293574131,-0.36
158,488,5600,0.00570566583372,0.0112553812402,0.0699898798053,0.097493308411,0.18444423529,-0.36
159,488,6100,0.00568067540377,0.0115416636861,0.0700044054803,0.0956674658357,0.182894210406,-0.36
160,488,6600,0.00566912951696,0.0107745486976,0.0700167218043,0.094026590463,0.180486990482,-0.36
161,488,7100,0.00696285404518,0.0101108922431,0.0700038742982,0.0925399200793,0.179617540666,-0.36
162,488,7600,0.00692401040332,0.0102251431427,0.0699927113843,0.0911835395233,0.178325404454,-0.36
163,488,8100,0.00689800984751,0.0103381570329,0.0699829216366,0.0899385199387,0.177157608456,-0.36
164,488,8600,0.00686677348594,0.0104503608751,0.0699742659767,0.0887896443623,0.1760810447,-0.36
165,488,9100,0.00684618993588,0.01056213921,0.0699665578132,0.0877245123159,0.175099399275,-0.36
166,488,9600,0.0068203981929,0.0106738422193,0.0699596493832,0.0867328965229,0.174186786318,-0.36
167,488,10100,0.00680370379058,0.0107857919189,0.0699534221492,0.0858062716073,0.173349189466,-0.36
168,489,100,0.0106278434526,0.0104841442508,0.0706707971223,0.267785196511,0.359567981336,-0.36
169,489,600,0.00734408843682,0.0114299156971,0.0706933781335,0.166729314676,0.256196696944,-0.36
170,489,1100,0.00646734330072,0.0121243237961,0.0703688192036,0.143243132943,0.232203619243,-0.36
171,489,1600,0.00601483427826,0.0114769593258,0.0702027937878,0.130734466363,0.218429053755,-0.36
172,489,2100,0.00606550904978,0.011441721397,0.0701156234707,0.12250172825,0.210124582167,-0.36
173,489,2600,0.00587560338769,0.011823554156,0.0700618717679,0.11649252378,0.204253553091,-0.36
174,489,3100,0.00574200230307,0.0109983637673,0.0700253937302,0.111825727685,0.198591487485,-0.36
175,489,3600,0.00568067071159,0.011381901863,0.0700374999443,0.108048063918,0.195148136437,-0.36
176,489,4100,0.00561855793762,0.0118028498288,0.070033103066,0.104897912288,0.19235242312,-0.36
177,489,4600,0.00556216526653,0.0122710860087,0.0700236146078,0.102211642322,0.190068508205,-0.36
178,489,5100,0.00575387939043,0.0119314321187,0.0700051007334,0.0998806398431,0.187571052086,-0.36
179,489,5600,0.00573540506924,0.0122418117442,0.070019575714,0.0978294224038,0.185826214931,-0.36
180,489,6100,0.00568067540377,0.0114283874758,0.0700044054803,0.0960035798285,0.183117048188,-0.36
181,489,6600,0.00566912951696,0.0117480841307,0.0700167218043,0.0943627044558,0.181796639908,-0.36
182,489,7100,0.00563525466386,0.0120908777426,0.0700038742982,0.0928760340721,0.180606040777,-0.36
183,489,7600,0.00692401040332,0.0112698311068,0.0699927113843,0.0915196535161,0.179706206411,-0.36
184,489,8100,0.00689800984751,0.0114166623846,0.0699829216366,0.0902746339316,0.1785722278,-0.36
185,489,8600,0.00686677348594,0.0115616550059,0.0699742659767,0.0891257583551,0.177528452824,-0.36
186,489,9100,0.00684618993588,0.0117052820255,0.0699665578132,0.0880606263087,0.176578656083,-0.36
187,489,9600,0.00683486553057,0.0118479701289,0.0699740848944,0.0870690105157,0.17572593107,-0.36
188,489,10100,0.00681745492342,0.0119901079902,0.0699671430311,0.0861423856001,0.174917091545,-0.36
189,547,100,0.0106278434526,0.0103973672121,0.0706707971223,0.267719750477,0.359415758264,-0.36
190,547,600,0.00734408843682,0.0112173562307,0.0706933781335,0.166663868643,0.255918691444,-0.36
191,547,1100,0.00646734330072,0.011836516918,0.0703688192036,0.143177686909,0.231850366332,-0.36
192,547,1600,0.00601483427826,0.0111684187435,0.0702027937878,0.13066902033,0.218055067139,-0.36
193,547,2100,0.00606550904978,0.0110882437536,0.0701156234707,0.122436282216,0.20970565849,-0.36
194,547,2600,0.00587560338769,0.0114302405436,0.0700618717679,0.116427077746,0.203794793445,-0.36
195,547,3100,0.00574200230307,0.0117908934819,0.0700253937302,0.111760281651,0.199318571166,-0.36
196,547,3600,0.00564217601509,0.0109653720769,0.0699990052478,0.107982617884,0.194589171224,-0.36
197,547,4100,0.00559819670888,0.0113583345007,0.0700128229331,0.104832466254,0.191801820397,-0.36
198,547,4600,0.00579931099248,0.0111656891451,0.070011564094,0.102146196288,0.18912276052,-0.36
199,547,5100,0.00575387939043,0.0114356625094,0.0700051007334,0.0998151938095,0.187009836443,-0.36
200,547,5600,0.00573540506924,0.0117223078272,0.070019575714,0.0977639763702,0.185241264981,-0.36
201,547,6100,0.00568067540377,0.0109354781384,0.0700044054803,0.0959381337948,0.182558692817,-0.36
202,547,6600,0.00566912951696,0.0112353714066,0.0700167218043,0.0942972584221,0.18121848115,-0.36
203,547,7100,0.00696285404518,0.0105888517222,0.0700038742982,0.0928105880385,0.180366168104,-0.36
204,547,7600,0.00692401040332,0.0107196458812,0.0699927113843,0.0914542074824,0.179090575151,-0.36
205,547,8100,0.00689800984751,0.0108486672218,0.0699829216366,0.0902091878979,0.177938786604,-0.36
206,547,8600,0.00686677348594,0.0109763916229,0.0699742659767,0.0890603123214,0.176877743407,-0.36
207,547,9100,0.00684618993588,0.0111032455232,0.0699665578132,0.087995180275,0.175911173547,-0.36
208,547,9600,0.0068203981929,0.0112296153177,0.0699596493832,0.087003564482,0.175013227376,-0.36
209,547,10100,0.00681745492342,0.0113558545746,0.0699671430311,0.0860769395665,0.174217392096,-0.36
210,546,100,0.0106278434526,0.0101281108655,0.0706707971223,0.26763856218,0.35906531362,-0.36
211,546,600,0.00734408843682,0.0105578155716,0.0706933781335,0.166582680346,0.255177962488,-0.36
212,546,1100,0.00646734330072,0.010943494644,0.0703688192036,0.143096498613,0.230876155761,-0.36
213,546,1600,0.00631804737873,0.01101427427,0.0702027937878,0.130587832033,0.218122947469,-0.36
214,546,2100,0.00606550904978,0.00999145478513,0.0701156234707,0.122355093919,0.208527681225,-0.36
215,546,2600,0.00587560338769,0.010209846441,0.0700618717679,0.116345889449,0.202493211046,-0.36
216,546,3100,0.00574194432693,0.0104583104677,0.0700253937302,0.111679093354,0.197904741879,-0.36
217,546,3600,0.0058913722548,0.00936835172176,0.0699990052478,0.107901429587,0.193160158812,-0.36
218,546,4100,0.00581359272727,0.00952947888322,0.0699790227118,0.104751277958,0.19007337228,-0.36
219,546,4600,0.00578116294078,0.00970474083111,0.0699934883234,0.102065007991,0.187544400087,-0.36
220,546,5100,0.00574301029959,0.009897362567,0.0699942316426,0.0997340055126,0.185368610022,-0.36
221,546,5600,0.00702336657873,0.00958606190937,0.069979981169,0.0976827880733,0.18427219773,-0.36
222,546,6100,0.00698097319182,0.00966928301997,0.0699771436625,0.095856945498,0.182484345372,-0.36
223,546,6600,0.00697153236959,0.00975132621778,0.0699915252756,0.0942160701253,0.180930453988,-0.36
224,546,7100,0.00693943191992,0.00983266510112,0.0699804521729,0.0927293997417,0.179481948936,-0.36
225,546,7600,0.00690212920736,0.00901250231076,0.0699708301883,0.0913730191856,0.177258480892,-0.36
226,546,8100,0.00689800984751,0.00908626204415,0.0699829216366,0.0901279996011,0.176095193129,-0.36
227,546,8600,0.00686677348594,0.00916040570602,0.0699742659767,0.0889791240246,0.174980569193,-0.36
228,546,9100,0.00684618993588,0.00923521509246,0.0699665578132,0.0879139919782,0.17396195482,-0.36
229,546,9600,0.0068203981929,0.00931095158202,0.0699596493832,0.0869223761852,0.173013375343,-0.36
230,546,10100,0.00680370379058,0.00938785981586,0.0699534221492,0.0859957512697,0.172140737025,-0.36
231,486,100,0.0106278434526,0.0106987543876,0.0706707971223,0.267318520914,0.359315915876,-0.36
232,486,600,0.00734408843682,0.0119556010258,0.0706933781335,0.16626263908,0.256255706676,-0.36
233,486,1100,0.00646734330072,0.0128361050959,0.0703688192036,0.142776457346,0.232448724946,-0.36
234,486,1600,0.00601489493579,0.0122400175898,0.0702027937878,0.130267790767,0.21872549708,-0.36
235,486,2100,0.00606550904978,0.0123159144606,0.0701156234707,0.122035052653,0.210532099634,-0.36
236,486,2600,0.00587560338769,0.0127962664006,0.0700618717679,0.116025848183,0.204759589739,-0.36
237,486,3100,0.00574200230307,0.0119542827044,0.0700253937302,0.111359052088,0.199080730825,-0.36
238,486,3600,0.00568067071159,0.0124120305194,0.0700374999443,0.107581388321,0.195711589496,-0.36
239,486,4100,0.00561855793762,0.0129021901234,0.070033103066,0.104431236691,0.192985087818,-0.36
240,486,4600,0.00556216526653,0.0134355314209,0.0700236146078,0.101744966725,0.19076627802,-0.36
241,486,5100,0.00553733799757,0.0127472002426,0.0700377080057,0.0994139642464,0.187736210492,-0.36
242,486,5600,0.00573540506924,0.0122969493274,0.070019575714,0.0973627468071,0.185414676918,-0.36
243,486,6100,0.00570793722169,0.012647412022,0.0700316672982,0.0955369042317,0.183923920774,-0.36
244,486,6600,0.00566912951696,0.0130160848529,0.0700167218043,0.093896028859,0.182597965033,-0.36
245,486,7100,0.00563525466386,0.0134060320372,0.0700038742982,0.0924093584754,0.181454519475,-0.36
246,486,7600,0.00559641102201,0.013820160197,0.0699927113843,0.0910529779193,0.180462260523,-0.36
247,486,8100,0.00558755694047,0.0142612541561,0.0700000303906,0.0898079583348,0.179656799822,-0.36
248,486,8600,0.00688292307218,0.0130090823031,0.0699903800357,0.0886590827583,0.178541468169,-0.36
249,486,9100,0.00686145218221,0.0131941912799,0.0699817864843,0.0875939507119,0.177631380658,-0.36
250,486,9600,0.00683486553057,0.0133772365396,0.0699740848944,0.0866023349189,0.176788521884,-0.36
251,486,10100,0.00681745492342,0.0135586935767,0.0699671430311,0.0856757100034,0.176019001535,-0.36
252,487,100,0.0106278434526,0.0101690003204,0.0706707971223,0.267347573595,0.358815214491,-0.36
253,487,600,0.00734408843682,0.010657973872,0.0706933781335,0.166291691761,0.254987132203,-0.36
254,487,1100,0.00646734330072,0.0110791096238,0.0703688192036,0.142805510028,0.230720782156,-0.36
255,487,1600,0.00631804737873,0.00993589113564,0.0702027937878,0.130296843448,0.21675357575,-0.36
256,487,2100,0.00606550904978,0.010158013916,0.0701156234707,0.122064105335,0.208403251771,-0.36
257,487,2600,0.00587560338769,0.010395176333,0.0700618717679,0.116054900864,0.202387552353,-0.36
258,487,3100,0.00574194432693,0.0106606774454,0.0700253937302,0.111388104769,0.197816120272,-0.36
259,487,3600,0.00564217601509,0.00986921099685,0.0699990052478,0.107610441003,0.193120833262,-0.36
260,487,4100,0.00581359272727,0.00973893509106,0.0699790227118,0.104460289373,0.189991839903,-0.36
261,487,4600,0.00578116294078,0.00992660145194,0.0699934883234,0.101774019407,0.187475272123,-0.36
262,487,5100,0.00574301029959,0.0101309698596,0.0699942316426,0.0994430169279,0.18531122873,-0.36
263,487,5600,0.00570566583372,0.0103551547598,0.0699898798053,0.0973917994886,0.183442499887,-0.36
264,487,6100,0.00698097319182,0.00992476850155,0.0699771436625,0.0955659569133,0.182448842269,-0.36
265,487,6600,0.00697153236959,0.0100170762194,0.0699915252756,0.0939250815406,0.180905215405,-0.36
266,487,7100,0.00693943191992,0.00918939453499,0.0699804521729,0.092438411157,0.178547689785,-0.36
267,487,7600,0.00690212920736,0.00927175031341,0.0699708301883,0.0910820306009,0.17722674031,-0.36
268,487,8100,0.00689800984751,0.00935390211266,0.0699829216366,0.0898370110164,0.176071844613,-0.36
269,487,8600,0.00686677348594,0.00943618258263,0.0699742659767,0.0886881354399,0.174965357485,-0.36
270,487,9100,0.00684618993588,0.00951889548493,0.0699665578132,0.0876230033935,0.173954646627,-0.36
271,487,9600,0.0068203981929,0.00960232118317,0.0699596493832,0.0866313876005,0.17301375636,-0.36
272,487,10100,0.00680370379058,0.00968672086028,0.0699534221492,0.085704762685,0.172148609485,-0.36
