,grid_ID,People,Pipe_capital_energy_final_y,Pump_capital_energy_final_y,Tank_capital_energy_final_y,Pipe_operat_energy_final_y,Pump_operat_energy_final_y,Pipe_construction_energy_final_y,Pipe_excavation_energy_final_y,Pipe_transport_energy_final_y,tank_const_energy_final_y,tank_transport_energy_final_y,pump_construction_energy_final_y,pump_transport_energy_final_y,Treatment_operational_energy_y,Treatment_capital_energy_y,RSF_capital_energy_y,RSF_operational_energy_y,CoagFlocc_Capital_energy_y,CoagFlocc_Operational_energy_y,Chlorine_operational_energy_y,Sludge_transport_energy_final_y,Total_conveyance_operational_energy_collection_y
3418,602,8100,0.00742541717593,0.00284129876949,0.0129516718826,0.000140392611596,1.16942544833,0.00646583740794,0.000855349753673,0.00010423001432,0.00210470206781,0.0108469698147,0.00283798674514,3.31202435312e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.28
3419,602,8600,0.00699370687501,0.00267610698057,0.0129516718826,0.000132230250457,1.17362158679,0.00608991662841,0.000805620116832,9.81701297665e-05,0.00210470206781,0.0108469698147,0.00267298751577,3.11946479771e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.28
3420,602,9100,0.00660943726649,0.00252906813548,0.0129516718826,0.00012496485208,1.00977342087,0.00575530582465,0.000761355275248,9.27761665925e-05,0.00210470206781,0.0108469698147,0.00252612006985,2.948065633e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.28
3421,602,9600,0.00626519574219,0.00239734583676,0.0129516718826,0.000118456266034,1.01380085231,0.00545555031295,0.000721701354662,8.79440745825e-05,0.00210470206781,0.0108469698147,0.00239455131621,2.79452054795e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.28
3422,602,10100,0.00595503753713,0.00227866534979,0.0129516718826,0.000112592094448,1.01804365441,0.00518547356478,0.000685973564827,8.3590407524e-05,0.00210470206781,0.0108469698147,0.00227600917184,2.65617794656e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.28
3423,731,100,0.689445843191,0.0367698110466,0.0129516718826,0.0116809351313,1.08181463525,0.570472865516,0.109776891972,0.00919608570251,0.00210470206781,0.0108469698147,0.0367385124164,3.1298630137e-05,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3424,731,600,0.146011228769,0.01394125,0.0129516718826,0.00199974777786,1.15258152458,0.119222643283,0.0248667032865,0.00192188219911,0.00210470206781,0.0108469698147,0.0139319349315,9.31506849315e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3425,731,1100,0.0796424884192,0.0076063505604,0.0129516718826,0.00111963983663,1.08790540345,0.0650305326998,0.0135636563381,0.00104829938133,0.00210470206781,0.0108469698147,0.00759923723537,7.11332503113e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3426,731,1600,0.0547542107882,0.00523076327055,0.0129516718826,0.000789599358674,1.04823216947,0.0447084912311,0.00932501373245,0.000720705824666,0.00210470206781,0.0108469698147,0.00522447559932,6.28767123288e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3427,731,2100,0.0417174939339,0.00557953405088,0.0129516718826,0.000616721013076,1.13345128453,0.0340636123666,0.00710477236758,0.000549109199745,0.00210470206781,0.0108469698147,0.0055727739726,6.76007827789e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3428,731,2600,0.0418961523289,0.00579373229715,0.0129516718826,0.000510334338862,1.07709956889,0.0344659730276,0.00687458400317,0.000555595298114,0.00210470206781,0.0108469698147,0.00578711143309,6.62086406744e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3429,731,3100,0.0351387084049,0.00566821040742,0.0129516718826,0.000438265946653,1.02573154241,0.0289069451199,0.00576578013169,0.000465983153257,0.00210470206781,0.0108469698147,0.00566265742466,5.55298276624e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3430,731,3600,0.0302583322375,0.00488095896195,0.0129516718826,0.000386216552279,1.07810281474,0.024892091631,0.00496497733562,0.00040126327086,0.00210470206781,0.0108469698147,0.00487617722679,4.78173515982e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3431,731,4100,0.0265682917208,0.00428572006415,0.0129516718826,0.000346862132143,1.13689638222,0.0218564707004,0.00435949229469,0.000352328725633,0.00210470206781,0.0108469698147,0.00428152146742,4.19859672569e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3432,731,4600,0.0590156877014,0.00381988092674,0.0129516718826,0.000316063020732,0.974161599525,0.0513891451691,0.00679814382711,0.000828398705215,0.00210470206781,0.0108469698147,0.00381613869923,3.74222751638e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3433,731,5100,0.053229835966,0.00344538279667,0.0129516718826,0.000289621795585,0.923218438773,0.0463509936819,0.00613165913818,0.00074718314588,0.00210470206781,0.0108469698147,0.0034420074542,3.37534246575e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3434,731,5600,0.0484771720405,0.00351161482975,0.0129516718826,0.000263762706694,0.927027316002,0.0422125121032,0.00558418957227,0.000680470364998,0.00210470206781,0.0108469698147,0.00350786218787,3.75264187867e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3435,731,6100,0.0445036333486,0.00322377754862,0.0129516718826,0.000242142812702,0.931192163065,0.0387524701275,0.00512646911552,0.000624694105572,0.00210470206781,0.0108469698147,0.00322033250034,3.44504828206e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3436,731,6600,0.0411321459737,0.00297955197675,0.0129516718826,0.000223798660225,0.935712979963,0.035816676936,0.00473810024314,0.000577368794544,0.00210470206781,0.0108469698147,0.00297636791698,3.18405977584e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3437,731,7100,0.0382355159756,0.00276972437276,0.0129516718826,0.000208038191195,0.940589766695,0.0332943757434,0.00440443121193,0.00053670902028,0.00210470206781,0.0108469698147,0.00276676454254,2.95983021416e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3438,731,7600,0.0357200215035,0.00258750566402,0.0129516718826,0.00019435146809,0.945822523262,0.0311039562866,0.00411466600062,0.000501399216314,0.00210470206781,0.0108469698147,0.00258474055948,2.76510454218e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3439,731,8100,0.0335150819045,0.00242778309217,0.0129516718826,0.000182354463887,0.872126978858,0.0291839589849,0.00386067427218,0.000470448647406,0.00210470206781,0.0108469698147,0.00242518867309,2.59441907661e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3440,731,8600,0.031566530631,0.00228663291239,0.0129516718826,0.000171752460173,0.877576283741,0.0274872171835,0.00363621646566,0.000443096981859,0.00210470206781,0.0108469698147,0.00228418933163,2.4435807582e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3441,731,9100,0.0298321058711,0.00216099374138,0.0129516718826,0.000162315511811,0.883351894306,0.025976930525,0.00343642435216,0.000418750993845,0.00210470206781,0.0108469698147,0.0021586844233,2.30931807918e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3442,731,9600,0.0282783503569,0.00239734583676,0.0129516718826,0.000153861578905,0.889453810552,0.0246239653935,0.00325744391716,0.000396941046249,0.00210470206781,0.0108469698147,0.00239455131621,2.79452054795e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3443,731,10100,0.0268784320224,0.00227866534979,0.0129516718826,0.000146244669058,0.895882032479,0.0234049572057,0.0030961843173,0.000377290499405,0.00210470206781,0.0108469698147,0.00227600917184,2.65617794656e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3444,711,100,0.668556735356,0.0425376321041,0.0129516718826,0.0118219724662,1.47673244394,0.553188448876,0.106450827486,0.00891745899413,0.00210470206781,0.0108469698147,0.042506333474,3.1298630137e-05,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3445,711,600,0.141587321753,0.0139432620548,0.0129516718826,0.00202341437991,1.50077454726,0.115610387619,0.0241132818952,0.00186365223819,0.00210470206781,0.0108469698147,0.0139319349315,1.13271232877e-05,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3446,711,1100,0.0772294482287,0.00760838293898,0.0129516718826,0.00113263637206,1.47543211113,0.0630602114287,0.0131526992155,0.00101653758447,0.00210470206781,0.0108469698147,0.00759923723537,9.14570361146e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3447,711,1600,0.0530952456572,0.00784558600342,0.0129516718826,0.000798594619115,1.59815504535,0.0433538953572,0.00904248071068,0.000698869589322,0.00210470206781,0.0108469698147,0.00783671340068,8.87260273973e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
3448,711,2100,0.0404535205007,0.00836735822048,0.0129516718826,0.000623620367573,1.5721350061,0.0330315393198,0.0068895091129,0.000532472068055,0.00210470206781,0.0108469698147,0.00835916096021,8.19726027397e-06,2.4,0.5,0.000567275855872,0.18,4.74408142575e-06,0.20816,0.636209821253,0.004896,0.32
